known_count,unique_solution,puzzle_string,time_taken
30,False,-6---3279---9-24----9------3-----59292-45-----58--9--1-1---7-----5-8--2-8-25---6-,9.13
30,False,---3---1--1-------2-7-9--3----73-----34-85------64---35-3----91--8-1-3-5--156382-,9.17
30,False,89-------5-6---------5-3---72------89-1754----6---8--7-57---29--1--67-3564-3--8--,9.64
30,False,----5-9-7-179--453-93----8-----63-71----4--9-----9-83----6-7-29----1--4-12--3----,9.81
30,False,-5-1372-61---6---------48---7----5--4-5--29-7---7----8-8----35-3------81541-2---9,9.90
30,False,---9-8-2--2-75-94------3-76---5---17-9-------51--27---65-1--38-43---2------3-5--1,9.92
30,False,--5--4-1-714-3--9---3--1--56--1--27-4-7-6-18---2-9-5-----2--4--8----3----2-4----1,9.93
30,False,-4----1---51-2-68-72-416--516--9-4---35-8--6----3------7-94---338-----5-----3----,9.94
30,False,7-1-462---2--7---33-4-2--76---15------9-----4-73--------6-9-132--7-----853---8-4-,9.95
30,False,5--283------659--1--3-------7-4-5--3--43-2-89----68--5--5---1-4------35--2753----,9.99
30,False,37---1--------536--5--38-7-78--4-6--9---5-----------9-13---65-2-275----66----4-31,10.03
30,False,6-----259---5---7-7--6----89--8--3248-7------3----68-7--8467-1------27--1-2-9----,10.14
30,False,73---89-2--------8--------31-----8------5-6-78--496---2-5-8-3--9----5-84-18-3-295,10.57
30,False,-4-3-----5--9---8--3-8-7-49987------6--213-----3-------681-2495---43----------731,10.57
30,False,----5-----36--2----2--36-1--7-8---9-48236-1---6-27-3842-------9-----783--------52,10.58
30,False,--4----7--9-4-382---8-5-9-3----9--6--8---45-----8--394-4----1--81--------627-845-,10.59
30,False,4--273---123-584------6-29--3------4274---8-6----3-5--68-14-3-------6-------9-6--,10.60
30,False,------152-7-5--63----9------4------3-8-31-----31-------2---83--8-3-96-27457123---,10.72
30,False,9----8-67-8-9---454---3-8---7-2--68---87--5--1--8-5---82--54---3-------8-4--8--1-,10.87
30,False,-2-9--817--783----8---------615-83---3-6-9--8-----356--824---5--5-3----4-7-----8-,11.11
30,False,-----172-4----8-95-5--3---81-8---27-67-----4----87-6-1-8--1-932--1--2---5-2------,11.13
30,False,-----1-------2----5298-31------728----3--867---1-3-------18-34---8-942---1-256-9-,11.28
30,False,-8--3-6--1----------4196-75----5---7--84--562-2---7438--378-------64---3--93-----,11.28
30,False,--2-81-9-1-------75-4-7--8--6-82---585----6----3-6-8--349-------8-2-3---2--4-8--6,11.33
30,False,3-178-62-4-8--2----27--684--49----6--1-6---58-5----9--23---5-86-86---------------,11.34
30,False,-5--9--2---41-8-6-9---3-78-2--7---51-4-3---9-5-------7--3---2-9--29-----1-5-27--6,11.35
30,False,-3--7-2----------8591-26--3-832-4--7----8--9----7-93-2--543-----2-----3---769-1--,11.36
30,False,---6--23-42-5-9678-18----5-8-6----9--3-4--86----786-----------657----3-9-61------,11.36
30,False,-73-2----9-1-6-5---------1----2-31-5-1--89--33---5-87---4---75----9---41-5----936,11.40
30,False,4---7----862--9175-7-5--34---71----9-49-6---3---9426---9------8--63-4---------2--,11.41
30,False,5------8--1---95---97-54-61-6--4--95--5-928--------------275---6--9-3----2341-9--,11.42
30,False,-68----13-----1----3--8----4---9----32---579--793----52-1--6-7-6-397-----5--134--,11.65
30,False,------2-6-2---9-----5-2-----615---34-4-1-2--9-58-4-612-7--1--6--1-98---3----7-1--,11.66
30,False,-3--6-8----5----6----9------631--24---8-46-9554972---66--2---7-3-----4--1---5---2,11.77
30,False,---8---31----1-27---9--3--61---6---737---8---954327----3-9--6--4----1-535---3----,11.78
30,False,--84973-6-----54------28-51--1---9---2-9----89----41-581--7---3-6----5---9--4--1-,11.83
30,False,---3----2-23--4-8---42--91-5-------7-4---9-513-2--1---2-1----6-9--8--1-5-75--63--,11.84
30,False,7------6---6-4----1-------32------7-9-3---41----3---2--816-4-9-6425-3-8-57-12--3-,12.22
30,False,-12---8--4--1---3---5-8-1-2------5---5---24619-6--12-718-24-3---3---------7-3-9--,12.44
30,False,--39-1-4-6----391------2--3-71-643--9----8--44----7--15--82-4----4---8----8-4--5-,12.48
30,False,4-----------34-2--9-8-----3-9----6----17-48-9---98--------719--14926-35-7-25----4,12.49
30,False,-132--89-----68---5---3----87-5-----3-6-29---19-4----8--76----4--87---1---138-9--,12.53
30,False,-9657---25-4-81---8-1--2---------8---38-57-----78--5---83-------6-4-39-8-5--2-3--,12.56
30,False,------16--945-----81------9---3-79--3-29--5--6-9-5---2--16---78-6-1-----4--8-569-,12.61
30,False,6---18--5-2-67-----5--4--8---6--47-3-7-----9-----6--5491----5---6-4--21----78-3-9,12.65
30,False,--5---2--92--5-------29--3-27-94----68--2----54---1-2---2-6-98---73--1--89---23--,12.68
30,False,1--9------9-8-2----64-13--------5--1----34--9---28---7-56--9--2-196--37---732--6-,12.72
30,False,--4--6---8-----6-5---1-9----2-4-5--19--6---4374-3-2-96476--8-5--9----468---------,12.74
30,False,--8---1---62---59-5196--7-3651--2--7-8----63----9---1-84-----6---6--------5-6-8-4,12.74
30,False,7------2---1----4---2-------94-7--321-34--97--7-----8-54----8-36----4--732--6-451,12.76
30,False,-4---5-9128----4----1-8-623---1-----86--5--17-2-87---4--75------1-----4--3---47-9,12.80
30,False,--4--2-----9-----2---96----1-----72-795-2----3-2-1-9---2-----9-9-3-4628-86-25-3--,12.85
30,False,8---------6--79-1---7-56----------4--287-59-6-1--94--8---9-835--8-53-----5---72-9,12.89
30,False,8-4-9---7--7--6--2--------14-----1--3-1-74--57---15--467----4-----5687-3---7--29-,14.57
30,False,9-6-7-32--3----5---1-35-6-7--5--81-2----2--548--51----3----7215---4--9-----2-----,14.58
30,False,---4---1--1396--2--4---8--7----258-----6----13728----5-3-57---2---1--953--1----8-,14.59
30,False,2-3-9-5--9---35--85-68-234-----41---35--7--24749-----319-5----64-----------------,14.60
30,False,32-5--9-8-1--8-324-----------3-5-7---5---7--9-7-9-4--6-6-----457-5---6------6521-,14.80
30,False,----32--9----8--123-2--6-581--8--574-8--7-----7---1-2---13--9-7---6-72-5-------4-,14.82
30,False,--5--2-81--6---4-9-3-9-52--8-2---6-------1--2-5-2-6-7-5-31---2-4-752-9--2--------,14.84
30,False,54-2--6--261--47-5-89--64------1----6----2-49----4--3----8-----1--4-----3-27--814,14.90
30,False,--------89-8-4----2---8------65-98-4--9-1-67342---7-95-------89-1-----4-39---826-,14.96
30,False,6792---38-4-8-7------4-------7-8--9-----72---28436---57---1-2----1-----6---64-5-7,14.97
30,False,-----921-----3-94----2-----26-4-----58--9342--49---7--8----41-7--39-2-6--95-----2,15.06
30,False,6-9-731----1-2----5-----6-43-5---8--1----6---------54-----82451--7-6493-4----1-6-,15.07
30,False,-2-87--------9---------26--7823--519-46--9---5391-----46----1-22-----4------4687-,15.11
30,False,-----84--854-2--6---75---1-74--------8-97-3-4-1-8--5---9---6738--87------7--8-2--,15.12
30,False,-----85--6--5-----475----8--8---31----72-14---------5---294-31-519-2-8-4--3-1---6,15.17
30,False,-97-12---36--7-8---------7621----64--8--37--5-----6---6-978---------3-6-738--54--,15.18
30,False,--1-47----3-9-2-7--2-6--943--6-1----31--------4-5----6-9----462--4-3-8-----8--315,15.26
30,False,1--5---8-8---21---4---78--1----891-6---7----261-23-----48----1536-8-2-----91-----,15.43
30,False,-1-734-8--9--5--1----8-156-24-------9-6-27-4------8-9--6----9--421----3----2--47-,15.44
30,False,--6-4-58292--8637474---3--6432---1---7--2----6-97-1---5-------1-------4------4---,15.45
30,False,32--94----465--3-----6--5--4713--2--28-------56--8-7---529-------42169---------6-,15.47
30,False,-----53-461-4-3--2--3--2--65----82--3-2--------9--6--3-9652-8--1----7-25----3---7,15.59
30,False,----36--2325-------68-2---42---6-8-----2--6-5--67-5--9-136--2---9-812---7------4-,15.62
30,False,-8-37-2----6-82--3-3-5----181-6-7--9-6-4-8-----4----8--958-3----7---6--8----1---6,15.68
30,False,-----9------4--3---43---862--------6--4-8--5-5-96427---679---18-928-------8-16--4,15.85
30,False,8-4-93-------2----2--865-4---------55-1-4----4--35----6-74--289-42-8-5-----57--1-,16.94
30,False,-5--7-3-2-32---891---2-865-------5----7-2--8-3-------91-38-6---8-5-----4-4--15--8,17.00
30,False,-5---3--8----5---9-8-1-6-5-4-3---18---5-8-----7------2--9-485-1--25--96---176-8--,17.05
30,False,3------2-5---------81-4-5-7-28----6-------1-2-13-2----1-96---58---5---3475-23-91-,17.40
30,False,--981---7--6-4-8-5-8----2--7---5-6----527---18----375---------915---94739----5---,17.41
30,False,435-8-261-971-3--4--6---9-----8-1---8-1------524---31-----148----8------7---9--3-,17.45
30,False,--9763---1----9--7-7-41-2--2935---8------64-2---2--5-3-----48------527-4-4-----2-,17.45
30,False,--24-1689-8--29---7--------2--------47---58-3---18-4---4-------913----2-62-85-94-,17.47
30,False,-----985--9-------6----5-----65-23-----1--7-88-2--------3-9-28-98-42-5--2-1-5-479,17.48
30,False,-2--7--4---8-4-5-2------8--8--619---5734281------3---8--6-829-32-9---6-7---------,17.49
30,False,-2--81---1-4-3---5-3---------7-146-----958-479432-7---4-2---13-3----------6-7---4,17.57
30,False,--2874--1---3-69--8--29--34--35---96--7-495--------4--198---3----49--------48----,17.58
30,False,1----8-5-86-19----75----1-9-7-----3-6-9-54-1--3-----9-52--3-----4----92----5-2-63,17.63
30,False,-----1--3-8-59-6-7-96---2--2-3--4-6----3--4-8----1----------321632--8--5-1-2-37--,17.65
30,False,--67-9--5-97----6--34---8--26------4--36-42184---5--3---2--1--7-7--28------34----,17.65
30,False,5--3--64-2-39-8-15-1-67--9--2--8---1---53----4----9-------531--1----73------1-95-,17.66
30,False,-31-------------1--96--1-4-------9-597-6--1-4--4--2687-47--8---1-9273---5--1---6-,18.94
30,False,-872-46-----6----7------294-3-526--8--8----2-2--37---1----6-3--3---8---951--32---,18.95
30,False,---37--1--3---9-2-------4---2---38--7------6--68---532--6-9-3-12-5-36-4-3-7---2-6,19.10
30,False,1--3-9--2-8--5--3---642-9------95143-----278----8-1---79--1---88---6-----62-8----,19.11
30,False,-------3--9-3--6-2-3----8--3------8-9--5--2---712-4-5-7--1-8-----3-26--82849--3-6,19.75
30,False,642-7-1---5-------9--1-5--6---6-231-----17-82----3---5---8----1----216---19764---,20.13
30,False,5--8--9----732--6--------2--98---2--43--85-9---5-94-13-54--7--6-8---2---1--4---5-,20.14
30,False,----7--2669-3-4517--8--69---369---7-2------5-58-6---3---54-1--2---5----------3-6-,20.15
30,False,-2--1385---6------3---96-----496--2-13247-6-8------47584----------8-7--4-----9-8-,20.15
30,False,76----5---3-6---4------169-2--9--4-6---1-4--9-9-3---8--5-4--7--3-42--86---65----4,20.22
30,False,--13-5-4----6-17-33--4-----7-39--4---9----3----873---5---86--3-6--293-7--------82,20.24
30,False,54-2-91--6-----592----85-6---------537--52-1-------87--6-93----9-8--74----75-8---,20.25
30,False,-58-----9-9-45-68-1-3--9---4-57-------7--52--2---4-567----8---5-------4--1957-3--,20.26
30,False,----------1-536-4-7--1----35-----4-2----786-1---4--9--4---2--1-19-7--5-4---91438-,20.81
30,False,----4----94-----6518--5-49-7---6-9----18-7---8-45----62-8----5-3-----8---5-68--23,20.83
30,False,28-----73-5689------------8--------9--34698-5-----2----3-1----78-2--5-9-7-19-43-2,20.90
30,False,------5-35--4-3--91-365-4-8--5----86-725-----3619----------4-67------2357----5---,20.91
30,False,-97--5--332--84--7--8-379---63--1--2------3-1--1-2--6-6--3------7-----38-3--5---4,20.93
30,False,1--4-------93---8--8---17-62--684-79678--5---94------1----4---7-----93-----7-2-58,20.97
30,False,-3-----72---4-------23----9----39--79--64-3-51-3-879---4--9------9-5--2--1--64-98,20.99
30,False,1------3--6----9---72-1465-23--5--69---29---39-----8------6-7---5----3466835-----,21.04
30,False,-----82---85--31-6-24-7-89-4-1-----8-63-8-----9-----73----6-5-9---9--3--948----6-,21.06
30,False,-5----92---9---5-------5-6-5--7-2-4-79-5-31-----4--756---15-874-1-----3--85-----1,21.07
30,False,4--6-32-7-2-1-7----7-5----9----6-----4--7-----69-12-48-----14---1-7-8-35--4--6--1,21.08
30,False,-4758---2-----------8-9--7-9-4-6-8-----9------1--457----17-4---8-2-39-4--9-6--317,21.47
30,False,1----489--8-7--5---7----32---8--5-1---7---638---683--4-365-----8--------79---24-3,21.55
30,False,1-----7--7-854-9-19--31-2--8-9-----------1--6-------19-912584-------91---8--736--,21.59
30,False,76--1-----3-8--6155---2673-----3-----75---3-----7----6---4-5-7------71-948729----,21.60
30,False,---93------6-1-4894-1-------8-3962-75-2---94-9--4-5-----5--98---2-74-----1-----9-,21.62
30,False,---6-8--7-4-5--8-1----3----5-3-1-----7-4--5-3-9435------9283---738-------26--43--,21.64
30,False,--3--8---8-5---7-2--23--8--43--1-27-67---------87-9--------3-2119--4-683---8---5-,21.65
30,False,--79----68-52----------5-28--81-3----5--7--------5-----2----6-----527-3459346-271,21.98
30,False,5--9-1--86---5-1--4---3--72-4--6-75-------4--9-3-14---3-51--9----4-9----21---38--,22.00
30,False,--39-26-1---17--3----------786---24--15-2------28--1---5---431-63---57--92--3----,22.24
30,False,-52-16-----89---16-96----5-52-36----76----9-----4-5-----569-7-3---5--8--------594,22.25
30,False,--3-1-42-------1-5-4--9---3----41-8-1-63------276-8--------3-1-2-41-----3197-4-5-,22.25
30,False,-29-1-5-7-3-2---19--1--92-8------1--17594-3--4--1------6---2-4--1-6-----9-4---8--,22.40
30,False,-95-----------9-3----8---21--37-8-5--821-649--5-9----2--834-2-917-6-2---3--------,22.45
30,False,3-6----95---5432-8--5-----12-17-53--5------1-------5----84----7----3-8--49--786-3,22.57
30,False,6----8------697-12-7-12435-5-6-4--788----2----34--6-9-7---------5------3----135--,22.58
30,False,---4--8----9-3--7--65--82--7-328--1--4--5------2-7-9--37-------214-6-3-8--83---4-,22.63
30,False,-517-39-2-731-9---42-6-----7-6-52-3-2------7---48----5--7--84---4-5----8--8------,22.64
30,False,-41---82---21387-48---46-------71-5--6-----------------865-79-1-1--69--8---8-3-7-,22.67
30,False,--3-65-715--8----6-9-43-5-2---17-84----3---153-------9------6---32---15-1-5--3---,22.72
30,False,---316--5--597284--6-----19-----5--3-9----5------69--4--968--5-----5-692--7-9----,22.73
30,False,478-295-----5------25-139---5--4------6----2---7-6---43----2-----48562--5-21--7--,22.80
30,False,-----1-----8--------29--1---6-8-2-14----6--85----7-2-9-852----66--3---27-3-64-851,23.50
30,False,-3-4-6-17--18--9---4---98---7-2---54153-------------86--4--8-25-26-57-----7-4----,23.52
30,False,3------49------5--4-5----87243-9---6--6-3-492--9---3-8-21--3----74---9--53------1,23.71
30,False,--7-8--21----976------429---9--7--1--34925--87528----3--96--8----3--9----1-------,23.72
30,False,4---98--7---746-9---9---4--13865---9---------75-32--6-5--982------165------47----,23.73
30,False,-6-7-------3-1-2----5-867-484--61-5--1--5----5-----------5--1--3-917---6-21-9-57-,23.75
30,False,---9-7-631-------56931--784------87-8-1-------7--984-------92-19---21----1---5--7,23.78
30,False,--4---3---7-9-3--51-58--2---51--8734-6--51-9----7--5--9-8---------4-6--7-2-13----,23.81
30,False,-7-52---------39-4-136--2583----1---7--4--3-9---73--1-63--------28----431--3---2-,23.83
30,False,5--126--779-----1--3---52---28-1---3--32---7-175--------946--2--4-37--------8--4-,23.83
30,False,5-7-61---1----3----9--87-6------5437-5-----2---162-5--675-----8-1-3--94-9---5----,24.16
30,False,-4-9----8-5---3-21---2---59---5----72----89--------5-25---9---64-1-37295-296-----,24.18
30,False,26-8-----4-7-----6819-6--3--7----4----17-42-----6---57--4-------98--6-1-726-3-5--,24.34
30,False,----56-2----1---9---27-3--5--4--2-7---7-3--8----87----7-3-619------8-7349-8--7--1,24.35
30,False,----6-------8--5---7-539----6---28-5-2-4--69--896------47-----3--83-6--13169---8-,24.61
30,False,5-7-32-4---6-7---3-926-4----3----295----28----215---3--7----48-14----3---6-----7-,24.63
30,False,51------4--8-4-2-----786-5---2--7-431-4--5--83-5-9-6---4--5--8---96-8-----74-----,24.64
30,False,-7--4-3-----7-35-4----------81-24956-5---61826-9---7-353-6---9---6----3------2---,24.65
30,False,-3---8--7-8--73--91-7-4----7--6-----8----------68-5---39248----57-3-6-1-6-1--2-3-,24.70
30,False,--5--197----6-75----7----63-82-7-43--438---2-7-6-------------9--7---4----68-5-241,24.73
30,False,6-72------9------282--4-3-----8--6--1-2--6--3756----8-4--392-6-2--5---1--691-----,24.75
30,False,5---14---2-----15------9--24-83765----6145-----5--8--4----52---9--4--715-5----3--,24.79
30,False,-5-182-3-3-1---8--8-2--6-71-35-------1-----58---7----3----241--1-4--9--5629------,24.80
30,False,4---3----316--5--------6--1-3-4---1-82-1-3--47-1-----9-8--9--23---517---59--8-1--,25.02
30,False,-3--8--47-7-3---------1-39---4--7---69-45-7-2-5--63---------271-6--------41-7586-,25.05
30,False,83-6-2---57--8---2--91------------2--4-9-1-7---275--1--5-2---43-13-64----2-5-3---,25.08
30,False,--46-2--3----1---4-2----6---1-92-34574--3--------45--------142-3----4-8-49-7-81--,25.18
30,False,6-2-59-------7----9----1256-61--37------1--48-2--9--6--9---4--1---1--6-93--92-8--,25.37
30,False,-389---6-----63-5-5-9-7-3--1-6---94-273---------------3851--2-----7--1-3---3--594,25.40
30,False,---4-29---------2-23--1--8-5---69-7----834--234--5--9-1---9--477--3------89-26---,25.41
30,False,31-4------8-1-----7------18--3-6--7--------3-8-1-5-96-1---4--5-2--519---9-782-34-,25.42
30,False,--24--9--1-93625---6---9----97---2-6--894671------7---8--7----9-2--35---7-------2,25.44
30,False,--6---5------5---6-35--7-----197-4----3-1--6-4--6-8--1-52----1917-58--------217-5,26.22
30,False,---16-97-----7---66---23--88----96---9-2----55-----4973-9---7-2-1-----6-462---5--,26.24
30,False,87--6-1----48--69-5---7-84---3---2----2---5--6----2-8192-58---4----3---5--5----68,26.25
30,False,------3---8--36-9--3--7-------3285-6-78---9--3-2---148-2---7-3------38-48----5-17,26.41
30,False,--35--24-2------7-4-12---957----34---2-1---6-1--8---3------1----3--2698--1----623,26.42
30,False,--1-4-2-8----5-1-3-25----4-832--5----94-2-6-55------72-----9---469---5--28------7,26.45
30,False,-321----7-----9-6-----7--1---7-2---8-2-6--97----48--2-5-37942----9---1-52----87--,26.46
30,False,-53-----926---8-1---7--652---5-2----7--1----46348---5-48-5---3-----6---5---48--9-,26.47
30,False,---38-6-------6-97-6-9--34-7-15-926-4-9------2-------1-186--4--67-8--5-99--------,26.53
30,False,--17----2-3-1-496---6-------8-5--1------6-2-4-----9837-1---8-2---9-7--18-28-15---,26.55
30,False,--2-96---96---------718-2696-1--83--84--7-9---2963-4-5-95---6-8----5-------------,26.56
30,False,---4----62--9--4--7-----29----3-4---68---953--7251-98---7-----2---17-3-99--2---7-,26.60
30,False,--495-------4-2-----9-------9-34-----------3143261---8--1---76---3----8272619--54,26.70
30,False,-9235--8-------2------2-735-5-2-----2--81-3---1--96----2---86--5-7-6-4-8---534---,26.72
30,False,-4--81-----85--3-29----2--1-8---4-1-6--71------59-8----718-32--8-----1-3-2---6--8,26.74
30,False,78--1-------89--3---97---1-5-----3---1--4--5-4-8------96--21-----16---2585-47--96,26.77
30,False,----59---5287--196-9-1----237-----6----6-3-8-84-972-------6-4----7--1-------28-7-,26.79
30,False,-7548--9-----5---7921----5-----23----1--9463--426---------35------14---8--42--31-,26.81
30,False,-1-9--8--3-74---9-9862----7------97516-7-----79-----1-----7-4-9--8-----3----8-152,26.82
30,False,--4---7--7----28-----7-6534--6-5-9-----679--------3-5-------1-59--165-28-5----469,26.88
30,False,--6-357---------------9-13-2-4--83-968-------9--26-81--9----5-6--864-----63-7--81,27.10
30,False,4-35---6----1---4-76---4-1---649--8-9-4-2----18--53-94-9-----------6247-2----5---,27.12
30,False,--3----5-9-6---32-5----6--76-4---7-----6--5--8-15479--1---6---3--8-5-6---6-8-2-7-,27.36
30,False,-3---5-9-2--3-9-7-7948----3----5--4-1---7-6-55----8-3---3----6791--------2--37--4,27.59
30,False,2-41--9---3-------167--------1--6-4-----71--2---539--8------2--876-12--5-2-7--861,27.60
30,False,6--3--82-4----2--1---4-5-----42-8---8-----6-2---5----89--8------42--67----8734219,27.64
30,False,---78641--8---3-----92--8-3---62-98-826--4-----5--8--6---13-6-----8---9----5--7-8,27.66
30,False,5-8396--26---2--8--2-4---65---8----7476----2---2----13--12--8-928--------3-----5-,27.68
30,False,--3-6-8----5813--7------1-5-9--4-58-2----5-965--39--2---7---6--1--6--4------31-5-,27.70
30,False,-267--1---1-9-3--895814-6--4-----9--1----4-5-56---7-34-----5--22-7----1------1---,27.71
30,False,-4--15--------824--9---673-6--4-----9---8--5-1-----4--2-98-3---48------65-7-2-813,27.84
30,False,4759------8----17-6-23-------147---9-94---------1---37-278-49--5----9---9--71-6--,28.02
30,False,-----98-3-------46-68--59------362---3--2-471--4---36517---2-9----3-------69-4-3-,28.08
30,False,6----8-425--2-978---3---6--7---3-9-19--14--6813--------6-----9---9----7---1-5-83-,28.12
30,False,---4-31----7---23-------9488643-5--91--8-2--45-97-63---8----4------6---3-3-----9-,28.15
30,False,---7-3------54-23653---68-12---376--4-39----767-1--3---8-------341------96-------,28.16
30,False,--5---4-----7-4-5-648---1-7-1-9--86--8-1--2--3-426------1----------716----34--918,28.18
30,False,--5-----8-8----547-235-----8--695-3465-----8--3-7-41--591---8---4---------825----,28.22
30,False,--247-----6-2--8----------25-9--67-4--4--7----7--4--2971-----9--5--3-2-8-4378-1--,28.24
30,False,7--5-8-3-26--4-9----9------6-29------9--5---6---7-6--1--436-72--7--12863--------5,28.27
30,False,2--6---5---5-----6---3-------7---813--428--955-8--32--47-9-8--23-----1--8-271----,28.28
30,False,----957-----8--4-34---7--9--6--1-2-9--32------49----7---1--7-4-6--953---97--483--,28.42
30,False,98------1----1------18-243--463----91-3--7-4-7-----8-346-15--8--18---5---3-2-----,28.46
30,False,362-194-8--726-------4-------5-4-6--1------4-7--9-1-----46-38--9------6465---4-1-,28.52
30,False,8-6-----1----658-9--57--3-2-7--5-4-898-----5---24--7-------398----5-1----3987----,28.55
30,False,--1--7-----9---7--3-71-6-946--53---2--46---58----7813--76------------6-7--376--2-,28.56
30,False,5-6-83---2---498-------7-2----65-2------2-1-9-2---8-----2-9---176---5--2---372-48,28.63
30,False,2--5----3---14-5---45-------2---71--596-1-2-7----5--9661----8----8--56---5-6--73-,28.64
30,False,-2-9----36---15--2---6-2--58-----25----4--7------8--362-1-9--6--63-27----49-6--2-,28.65
30,False,81--------2--13-5--5---------5--89--1--749--5-----5--727-4-1-9-5-1-867----63----8,28.76
30,False,--4--7----87--16-----35-----1-9--2----96----------3769-7--84---49-1625-75-8--9---,28.79
30,False,84--97---5----32-4--32--5----14---68----36---36----------3---91-347----6---641-3-,28.81
30,False,4-1--------5-------6------4---17--45---83462--745----19--64-23-64--1-------98--16,28.97
30,False,-472-8------37---4--34----7----37-9---9-6471--7-9254-----7-----6--5---7-71----8--,28.98
30,False,-31--29-5------21--591--6-7----1---9----67---98--54-3----5----13-5-2--6--4--8--9-,29.05
30,False,----1---------9---5--82-74---6---32------6---97---41-6--15-2-383-4--726--25---91-,29.17
30,False,8----913-----5--877-2---549--7--5-------1365----------4-9----25---5--91-25----763,29.18
30,False,-8937--1-----5-7-------1--83-6-8-9-48-1-----5---92-8-1-----8-9-9--------46-7-91-2,29.19
30,False,-4----293--61--7----75--68129-734----6----3797-36----2--------5------827-----7---,29.20
30,False,--42--8---87-34-5-15----4-2-63----29----6--84---81-3------7-2-84---8----------597,29.22
30,False,---------4--25-1-----3-9--8-37---9----96-----5--1-7-2371---268--4--7831---3-6--7-,29.25
30,False,68-5--3--43---2----52--3--92---3-795--8-7--12-9--------6-129---9----42---2-----3-,29.28
30,False,215-3-4------4-5---4--82---1--8-4-79---3--81--5-9----4---465----8-7--6------18-5-,29.29
30,False,----25----4--8--2--23-791-6-----82-1-9---763----6-2----------659--26---4--68--9-2,29.30
30,False,--8----47--1768---9---341---37---8-----8-3----2-----3-7-35-----6-2-8-9-34593-----,29.41
30,False,--591-4------5----3---27-8-5----8-------36--88--7---532--4---6-1--3--7---79-618-5,29.61
30,False,---------5-8-1--------8-3----5728--63---65--868-3-9--5-5----8641----75928----4---,29.63
30,False,1-928----4-7----2--6-----59---31-2-69-6--8-------2-----1---2-----4-3--8268-794--5,29.67
30,False,-4-7--29367893-5----3-4--6--5--6----26-3-1--7-1----------6--1--73----6----65-8---,29.68
30,False,-4----81---6---3-221---5----92-41--7----87-2--7-5-2-3672----6----32-9-7-----7----,29.69
30,False,---3-----86----15-29--1-4-313--9---4-2--7---8-8-----15-------71-1--8-5--658----32,29.93
30,False,8-5----------983--3----5-1-92--641--1-6---------9712-3---5-79-4----2---1-52-19---,29.96
30,False,---1---6--1--------7-43-----8--6--9-2-9-4-3-85312---4-12--5---4---31-2---4--2-97-,30.01
30,False,-497--------1-8--72---9--1-9-1-----4--79--1----5-----93--4-9--8--63-2-4159---7--6,30.02
30,False,6----314------6-578----4--3-------3-9--13---4-34-----14-2---36---632---815----79-,30.08
30,False,---8--6--8---3-1-461-4-9--8-6--5--79-----8---7--------------982186--2---9--3-7516,30.18
30,False,7-----2---3---27--52--83-6--7---6-2----47-915--12-56-4-----7--22--86-----9--2----,30.24
30,False,815-3--6---69-2----2--1---8------4-5---37-------459-216--------9-2-63-7-543--7---,30.27
30,False,-7-5-21----987-----2--4--73-9--8-5-7------9-6-87-9----9----67-8-----8--13-87--4--,30.29
30,True,----43-263--2-5-1---567---46-91----57-------18----6---4--5189---3-4--85---8------,30.31
30,False,89---34-25-----9--1-4-9----958----16-629---4----5--8-9-8-----972-----3---7---1-5-,0.14
30,False,-------4------4---------8----6-------24731-----1---3---5-816427487-5916-16-47-9--,8.36
30,False,-----7---1-283679---7429------7----------3--73---6--515---7-9-3-6---2--89-4----76,8.37
30,False,---4--8-5--5---9-28-4572-3---965-71----9-----4----7---9--8-5-67---1---5----7-9--3,8.40
30,False,8624-------1-9-6-8--3-8--4--85-4-3-67468----9------5-4-2--------9----4----4-7-8-1,8.40
30,False,6-4--7----1----5-3-82-3--6--7----6----38-6--18-9-14-5--9----81-7-1----3-2----1-7-,8.42
30,False,1--5--6948---492-5---3-2----3-4589-6--4-1------72-34-----67--------2-----6--3--4-,8.43
30,False,----5-----------75--5-7-----2---78----3--85-775--921-63---4-71-4--631--85--7-9---,10.33
30,False,---53-----8-----3-3--8-6-57-7-6-3--4-9612---3-3---9-61----4-3-----3--7--2----76-8,10.44
30,False,---2--16513-------25---1--9---15-4-8-8-4-----51------78-5367----4----8-----8-49-3,10.62
30,False,4---52---------37-32--8------2-13---1-946---354329--------367-5-----46-------5-38,10.64
30,False,19-----826827----3----8-5----------9-3-6-------1----46713-9-------1-7--4-593--178,10.76
30,False,-1--43--9-----5--184-2--3-5---------4---5-8--5683--94--746-8-------3-2-4-53---7--,10.91
30,False,-3-9-----7-----4-6--4-6----89-----45-----83695-61-9-8-9--8--2---7--1--3-3--29---4,11.18
30,False,6--------274-98-51----7-4--72----5-4-----1-68-963-57--967----4----9-------3---62-,11.19
30,False,-9----26--783-6--43--------5------96--7-6-----819--7----6-93-7--132----94--6--53-,11.21
30,False,431----8-----7-------------145-3-2------247-572-69-4-8--4-----2-----265-297---8-3,11.34
30,False,29-3-6-453-1----------723-1-1-2---7---4-5-628---7-----143----------2----9--5-148-,11.38
30,False,--------6-459--8-17--3----95-------3---8--------29-5-869--412-5----829-728---96--,11.50
30,False,---6--4-----57123------36-----7--3454----6-8--3-8--1-9-432---7-6---49----29-----4,11.51
30,False,7--8-41--1------97---1----25749-----8-1-25----9----6----5---23-9-7----1-3-6---975,11.55
